frame_index,step_time,eps11_bc,y_mm,u3_mean_mm,u3_min_mm,u3_max_mm,n_nodes
3,0.30000001192092896,0.0030000001192092896,5.78125,-0.02806206839159131,-0.03149035573005676,-0.024618539959192276,8
3,0.30000001192092896,0.0030000001192092896,5.9375,-0.027488776249811053,-0.030785130336880684,-0.024172546342015266,8
3,0.30000001192092896,0.0030000001192092896,6.09375,-0.027041532564908266,-0.03019775077700615,-0.023871542885899544,8
3,0.30000001192092896,0.0030000001192092896,6.25,-0.0267221599817276,-0.029687773436307907,-0.023742692545056343,10
3,0.30000001192092896,0.0030000001192092896,6.40625,-0.02642227119455735,-0.02915893867611885,-0.023597918450832367,12
3,0.30000001192092896,0.0030000001192092896,6.5625,-0.02616380698358019,-0.02875382825732231,-0.023539908230304718,12
3,0.30000001192092896,0.0030000001192092896,6.71875,-0.025926269723900726,-0.028325697407126427,-0.023473385721445084,14
3,0.30000001192092896,0.0030000001192092896,6.875,-0.025670204725530412,-0.027897346764802933,-0.023262906819581985,18
3,0.30000001192092896,0.0030000001192092896,7.03125,-0.025388246975266017,-0.02759898640215397,-0.023020118474960327,26
3,0.30000001192092896,0.0030000001192092896,7.1875,-0.025139954340245043,-0.02763267420232296,-0.02271888218820095,42
3,0.30000001192092896,0.0030000001192092896,7.34375,-0.024853822474296277,-0.027159711346030235,-0.022395888343453407,65
3,0.30000001192092896,0.0030000001192092896,7.5,-0.02446548081934452,-0.026756055653095245,-0.02204006537795067,65
3,0.30000001192092896,0.0030000001192092896,7.65625,-0.024077752862985316,-0.026428010314702988,-0.021580982953310013,65
3,0.30000001192092896,0.0030000001192092896,7.8125,-0.02380066809498451,-0.026119478046894073,-0.021103641018271446,44
3,0.30000001192092896,0.0030000001192092896,7.96875,-0.023523140770311538,-0.02583019994199276,-0.021278727799654007,26
3,0.30000001192092896,0.0030000001192092896,8.125,-0.02323507745232847,-0.025581952184438705,-0.0209798626601696,18
3,0.30000001192092896,0.0030000001192092896,8.28125,-0.02297512841011797,-0.025353150442242622,-0.020605534315109253,14
3,0.30000001192092896,0.0030000001192092896,8.4375,-0.022736648563295603,-0.025253010913729668,-0.020282035693526268,12
3,0.30000001192092896,0.0030000001192092896,8.59375,-0.02247834795465072,-0.025162065401673317,-0.019875817000865936,12
3,0.30000001192092896,0.0030000001192092896,8.75,-0.022186876647174357,-0.024977970868349075,-0.019394423812627792,10
3,0.30000001192092896,0.0030000001192092896,8.90625,-0.021888154791668057,-0.024819450452923775,-0.01897275820374489,8
3,0.30000001192092896,0.0030000001192092896,9.0625,-0.021473818691447377,-0.024521131068468094,-0.018451660871505737,8
3,0.30000001192092896,0.0030000001192092896,9.21875,-0.02095081191509962,-0.02410426177084446,-0.017782416194677353,8
3,0.30000001192092896,0.0030000001192092896,9.375,-0.02031784364953637,-0.023640401661396027,-0.01697847805917263,8
3,0.30000001192092896,0.0030000001192092896,9.53125,-0.019567602314054966,-0.023051034659147263,-0.016021501272916794,8
3,0.30000001192092896,0.0030000001192092896,9.6875,-0.018193647398480346,-0.022277479991316795,-0.01500297337770462,7
3,0.30000001192092896,0.0030000001192092896,9.84375,-0.017660432495176792,-0.021253006532788277,-0.014062615111470222,6
3,0.30000001192092896,0.0030000001192092896,10.0,-0.016496052034199238,-0.020083457231521606,-0.012902525253593922,6
3,0.30000001192092896,0.0030000001192092896,10.15625,-0.015334163481990496,-0.018899407237768173,-0.011779016815125942,6
3,0.30000001192092896,0.0030000001192092896,10.3125,-0.014325954020023346,-0.01792055368423462,-0.010795284993946552,8
3,0.30000001192092896,0.0030000001192092896,10.46875,-0.013425770914182067,-0.016894537955522537,-0.010011326521635056,8
3,0.30000001192092896,0.0030000001192092896,10.625,-0.01265060086734593,-0.01593027263879776,-0.009389237500727177,8
3,0.30000001192092896,0.0030000001192092896,10.78125,-0.012011970742605627,-0.01511803362518549,-0.008908387273550034,8
3,0.30000001192092896,0.0030000001192092896,10.9375,-0.011489139520563185,-0.014456083066761494,-0.008503980934619904,8
3,0.30000001192092896,0.0030000001192092896,11.09375,-0.011084349942393601,-0.013926360756158829,-0.00823086965829134,8
3,0.30000001192092896,0.0030000001192092896,11.25,-0.010801065247505903,-0.013471082784235477,-0.00811324454843998,10
3,0.30000001192092896,0.0030000001192092896,11.40625,-0.010530428184817234,-0.01300443708896637,-0.007975198328495026,12
3,0.30000001192092896,0.0030000001192092896,11.5625,-0.010295980765173832,-0.012624189257621765,-0.00792363379150629,12
3,0.30000001192092896,0.0030000001192092896,11.71875,-0.010083344299346209,-0.012271544896066189,-0.007863130420446396,14
3,0.30000001192092896,0.0030000001192092896,11.875,-0.00985171552747488,-0.011899001896381378,-0.007664675824344158,18
3,0.30000001192092896,0.0030000001192092896,12.03125,-0.009590883560192127,-0.011631650850176811,-0.007436269894242287,26
3,0.30000001192092896,0.0030000001192092896,12.1875,-0.00936401817238047,-0.011798559688031673,-0.007152057718485594,42
3,0.30000001192092896,0.0030000001192092896,12.34375,-0.009123552862841349,-0.011358345858752728,-0.006845215335488319,65
3,0.30000001192092896,0.0030000001192092896,12.5,-0.008742941106454684,-0.010934343561530113,-0.006512060295790434,65
3,0.30000001192092896,0.0030000001192092896,12.65625,-0.008362416049035697,-0.010600179433822632,-0.006076385732740164,65
3,0.30000001192092896,0.0030000001192092896,12.8125,-0.008148147322406823,-0.010296105407178402,-0.005648922175168991,44
3,0.30000001192092896,0.0030000001192092896,12.96875,-0.007906941320890417,-0.0100098242983222,-0.005882366560399532,26
3,0.30000001192092896,0.0030000001192092896,13.125,-0.007646711569072472,-0.009774559177458286,-0.005633280612528324,18
3,0.30000001192092896,0.0030000001192092896,13.28125,-0.007416952600968736,-0.009566501714289188,-0.005291334819048643,14
3,0.30000001192092896,0.0030000001192092896,13.4375,-0.007206686811211209,-0.009493660181760788,-0.004967649467289448,12
3,0.30000001192092896,0.0030000001192092896,13.59375,-0.006974728778004646,-0.009430999867618084,-0.004599007312208414,12
3,0.30000001192092896,0.0030000001192092896,13.75,-0.006709041818976402,-0.009282706305384636,-0.0041475603356957436,10
3,0.30000001192092896,0.0030000001192092896,13.90625,-0.006436097668483853,-0.009159241802990437,-0.0037251082248985767,8
3,0.30000001192092896,0.0030000001192092896,14.0625,-0.006046682479791343,-0.008892626501619816,-0.0032217928674072027,8
3,0.30000001192092896,0.0030000001192092896,14.21875,-0.0055488487996626645,-0.008509144186973572,-0.0025872874539345503,8
3,0.30000001192092896,0.0030000001192092896,14.375,-0.004942342304275371,-0.008070560172200203,-0.0018138382583856583,8
3,0.30000001192092896,0.0030000001192092896,14.53125,-0.004221187467919663,-0.007503625005483627,-0.0008876536739990115,8
3,0.30000001192092896,0.0030000001192092896,14.6875,-0.002909472575993277,-0.006747431121766567,9.13554395083338e-05,7
3,0.30000001192092896,0.0030000001192092896,14.84375,-0.002373489512441059,-0.00573310162872076,0.0009903789032250643,6
3,0.30000001192092896,0.0030000001192092896,15.0,-0.0012263847359766562,-0.004576806910336018,0.0021253786981105804,6
3,0.30000001192092896,0.0030000001192092896,15.15625,-7.208789854000013e-05,-0.003402616595849395,0.003237631404772401,6
3,0.30000001192092896,0.0030000001192092896,15.3125,0.0009295221534557641,-0.002445668913424015,0.0042240209877491,8
3,0.30000001192092896,0.0030000001192092896,15.46875,0.0018207215616712347,-0.0014387747505679727,0.005011041648685932,8
3,0.30000001192092896,0.0030000001192092896,15.625,0.002587149298051372,-0.0004912227741442621,0.00563617330044508,8
3,0.30000001192092896,0.0030000001192092896,15.78125,0.0032180574198719114,0.0003007461200468242,0.006124029401689768,8
3,0.30000001192092896,0.0030000001192092896,15.9375,0.0037349477352108806,0.0009468416683375835,0.006540957372635603,8
3,0.30000001192092896,0.0030000001192092896,16.09375,0.004135587936616503,0.0014531094348058105,0.0068287537433207035,8
3,0.30000001192092896,0.0030000001192092896,16.25,0.004416243173182011,0.0018761162646114826,0.0069658877328038216,10
3,0.30000001192092896,0.0030000001192092896,16.40625,0.0046863759829041856,0.0023272342514246702,0.007124029099941254,12
3,0.30000001192092896,0.0030000001192092896,16.5625,0.004921245660322408,0.002697192132472992,0.007194048725068569,12
3,0.30000001192092896,0.0030000001192092896,16.71875,0.0051344997981297115,0.0030178960878401995,0.007272538263350725,14
3,0.30000001192092896,0.0030000001192092896,16.875,0.005367400926641292,0.0033654985018074512,0.007483550813049078,18
3,0.30000001192092896,0.0030000001192092896,17.03125,0.005628728254053455,0.003620258765295148,0.007720445282757282,26
3,0.30000001192092896,0.0030000001192092896,17.1875,0.005872242459604008,0.0034069418907165527,0.008007620461285114,44
3,0.30000001192092896,0.0030000001192092896,17.34375,0.006101769685315398,0.0038364685606211424,0.008313129656016827,65
3,0.30000001192092896,0.0030000001192092896,17.5,0.0064786060569951166,0.004262078087776899,0.008649948053061962,65
3,0.30000001192092896,0.0030000001192092896,17.65625,0.006855744990305258,0.004589492920786142,0.009076452814042568,65
3,0.30000001192092896,0.0030000001192092896,17.8125,0.007078749815594743,0.004889161791652441,0.009519136510789394,44
3,0.30000001192092896,0.0030000001192092896,17.96875,0.007313906752432768,0.005167584866285324,0.009349987842142582,26
3,0.30000001192092896,0.0030000001192092896,18.125,0.007571465232306057,0.005390975158661604,0.009613734669983387,18
3,0.30000001192092896,0.0030000001192092896,18.28125,0.007798386870750359,0.005583946127444506,0.009979311376810074,14
3,0.30000001192092896,0.0030000001192092896,18.4375,0.008006302329401175,0.00563756562769413,0.010331990197300911,12
3,0.30000001192092896,0.0030000001192092896,18.59375,0.008236301441987356,0.005680391099303961,0.010708905756473541,12
3,0.30000001192092896,0.0030000001192092896,18.75,0.008500461420044302,0.005806297529488802,0.011173347942531109,10
3,0.30000001192092896,0.0030000001192092896,18.90625,0.008773422392550856,0.005907723680138588,0.011626073159277439,8
3,0.30000001192092896,0.0030000001192092896,19.0625,0.009164435497950763,0.006156458053737879,0.012150674127042294,8
3,0.30000001192092896,0.0030000001192092896,19.21875,0.009665614925324917,0.00652389507740736,0.012800019234418869,8
3,0.30000001192092896,0.0030000001192092896,19.375,0.010277622262947261,0.006952041294425726,0.01359227579087019,8
3,0.30000001192092896,0.0030000001192092896,19.53125,0.011005201085936278,0.007513216696679592,0.014533903449773788,8
3,0.30000001192092896,0.0030000001192092896,19.6875,0.012357372125344617,0.00827188789844513,0.015531014651060104,7
3,0.30000001192092896,0.0030000001192092896,19.84375,0.012878677186866602,0.009301142767071724,0.016452431678771973,6
3,0.30000001192092896,0.0030000001192092896,20.0,0.014042757296313843,0.010477978736162186,0.017598263919353485,6
3,0.30000001192092896,0.0030000001192092896,20.15625,0.01521602924913168,0.011679057031869888,0.01872507482767105,6
3,0.30000001192092896,0.0030000001192092896,20.3125,0.016237350064329803,0.012656600214540958,0.01972406730055809,8
3,0.30000001192092896,0.0030000001192092896,20.46875,0.017149982042610645,0.01368566881865263,0.020528865978121758,8
3,0.30000001192092896,0.0030000001192092896,20.625,0.01793867675587535,0.014659019187092781,0.021175408735871315,8
3,0.30000001192092896,0.0030000001192092896,20.78125,0.018592802458442748,0.015473476611077785,0.021690402179956436,8
3,0.30000001192092896,0.0030000001192092896,20.9375,0.01913388166576624,0.016152219846844673,0.022138075903058052,8
3,0.30000001192092896,0.0030000001192092896,21.09375,0.019559740088880062,0.01667630486190319,0.022458314895629883,8
3,0.30000001192092896,0.0030000001192092896,21.25,0.019867143593728542,0.01709916815161705,0.022631367668509483,10
3,0.30000001192092896,0.0030000001192092896,21.40625,0.020164265142132837,0.017581671476364136,0.022826336324214935,12
3,0.30000001192092896,0.0030000001192092896,21.5625,0.020426795662691195,0.017990145832300186,0.02292589470744133,12
3,0.30000001192092896,0.0030000001192092896,21.71875,0.020669487438031604,0.018312040716409683,0.023033009842038155,14
3,0.30000001192092896,0.0030000001192092896,21.875,0.020933705899450514,0.018693353980779648,0.023266257718205452,18
3,0.30000001192092896,0.0030000001192092896,22.03125,0.021223954139993742,0.018998123705387115,0.023517750203609467,26
3,0.30000001192092896,0.0030000001192092896,22.1875,0.021504848221824927,0.018842512741684914,0.023809680715203285,44
3,0.30000001192092896,0.0030000001192092896,22.34375,0.021797081312307946,0.019322514533996582,0.024122394621372223,65
3,0.30000001192092896,0.0030000001192092896,22.5,0.022182228272924057,0.01977073960006237,0.024454252794384956,65
3,0.30000001192092896,0.0030000001192092896,22.65625,0.022568169780648673,0.020120209082961082,0.024862026795744896,65
3,0.30000001192092896,0.0030000001192092896,22.8125,0.022838958581401544,0.020435573533177376,0.02533906325697899,44
3,0.30000001192092896,0.0030000001192092896,22.96875,0.023094254044386055,0.020730722695589066,0.02530304528772831,26
3,0.30000001192092896,0.0030000001192092896,23.125,0.02337349930571185,0.02096819132566452,0.025599578395485878,18
3,0.30000001192092896,0.0030000001192092896,23.28125,0.023624926273311888,0.02117278426885605,0.026022378355264664,14
3,0.30000001192092896,0.0030000001192092896,23.4375,0.02385776536539197,0.021231764927506447,0.02645045332610607,12
3,0.30000001192092896,0.0030000001192092896,23.59375,0.024111870676279068,0.02128020115196705,0.026853544637560844,12
3,0.30000001192092896,0.0030000001192092896,23.75,0.02440496291965246,0.021411839872598648,0.02738034725189209,10
3,0.30000001192092896,0.0030000001192092896,23.90625,0.024713443592190742,0.021523047238588333,0.027888329699635506,8
3,0.30000001192092896,0.0030000001192092896,24.0625,0.025146196130663157,0.021797344088554382,0.028471261262893677,8
3,0.30000001192092896,0.0030000001192092896,24.21875,0.025696716271340847,0.02220279537141323,0.029165370389819145,8
3,0.30000001192092896,0.0030000001192092896,24.375,0.026367188431322575,0.022684169933199883,0.030016284435987473,8
3,0.30000001192092896,0.0030000001192092896,24.53125,0.027159631019458175,0.023315850645303726,0.031014667823910713,8
3,0.30000001192092896,0.0030000001192092896,24.6875,0.028635856562427113,0.02417071908712387,0.0320703350007534,7
3,0.30000001192092896,0.0030000001192092896,24.84375,0.02920804296930631,0.025330981239676476,0.0330679789185524,6
3,0.30000001192092896,0.0030000001192092896,25.0,0.030479808027545612,0.026659546419978142,0.03427553176879883,6
3,0.30000001192092896,0.0030000001192092896,25.15625,0.03177090516934792,0.028026774525642395,0.03547346591949463,6
3,0.30000001192092896,0.0030000001192092896,25.3125,0.03291313466615975,0.02915847860276699,0.036550939083099365,8
3,0.30000001192092896,0.0030000001192092896,25.46875,0.033951509511098266,0.03034345991909504,0.03744758665561676,8
3,0.30000001192092896,0.0030000001192092896,25.625,0.034867693204432726,0.03147768974304199,0.03819730877876282,8
3,0.30000001192092896,0.0030000001192092896,25.78125,0.03565153945237398,0.03244202584028244,0.038830097764730453,8
3,0.30000001192092896,0.0030000001192092896,25.9375,0.03632527217268944,0.033263396471738815,0.039403535425662994,8
3,0.30000001192092896,0.0030000001192092896,26.09375,0.036888135597109795,0.033916883170604706,0.03986521065235138,8
3,0.30000001192092896,0.0030000001192092896,26.25,0.037340061739087105,0.03447852283716202,0.04019465669989586,10
3,0.30000001192092896,0.0030000001192092896,26.40625,0.03778385308881601,0.03508475422859192,0.04055340960621834,12
3,0.30000001192092896,0.0030000001192092896,26.5625,0.03820066309223572,0.03563443571329117,0.040819261223077774,12
3,0.30000001192092896,0.0030000001192092896,26.71875,0.03860694116779736,0.036055050790309906,0.04109356552362442,14
3,0.30000001192092896,0.0030000001192092896,26.875,0.03905511895815531,0.03655432537198067,0.04144864156842232,18
3,0.30000001192092896,0.0030000001192092896,27.03125,0.039472655178262636,0.036944907158613205,0.041811276227235794,26
3,0.30000001192092896,0.0030000001192092896,27.1875,0.039953613484447655,0.03773947060108185,0.04222390428185463,44
3,0.30000001192092896,0.0030000001192092896,27.34375,0.04055938296593153,0.03810420632362366,0.04281822592020035,65
3,0.30000001192092896,0.0030000001192092896,27.5,0.040949510782957076,0.03842219337821007,0.04317643865942955,65
3,0.30000001192092896,0.0030000001192092896,27.65625,0.041340499657851,0.03868219628930092,0.043628938496112823,65
3,0.30000001192092896,0.0030000001192092896,27.8125,0.04166210425848311,0.03889044374227524,0.04426589608192444,44
3,0.30000001192092896,0.0030000001192092896,27.96875,0.04190881435687725,0.03915310651063919,0.04450806602835655,26
3,0.30000001192092896,0.0030000001192092896,28.125,0.04222292059825526,0.03936590254306793,0.04491199180483818,18
3,0.30000001192092896,0.0030000001192092896,28.28125,0.042432618992669244,0.03953930735588074,0.0452684722840786,14
3,0.30000001192092896,0.0030000001192092896,28.4375,0.04264952180286249,0.03956971317529678,0.04568791016936302,12
3,0.30000001192092896,0.0030000001192092896,28.59375,0.04289611397931973,0.039587561041116714,0.046131931245326996,12
3,0.30000001192092896,0.0030000001192092896,28.75,0.04310362450778484,0.03959878906607628,0.046570729464292526,10
3,0.30000001192092896,0.0030000001192092896,28.90625,0.043310994282364845,0.0395694263279438,0.04702071100473404,8
3,0.30000001192092896,0.0030000001192092896,29.0625,0.043560709804296494,0.03959702327847481,0.04750978946685791,8
3,0.30000001192092896,0.0030000001192092896,29.21875,0.04384397901594639,0.039625976234674454,0.04803115129470825,8
3,0.30000001192092896,0.0030000001192092896,29.375,0.044160380493849516,0.03968334570527077,0.04858298972249031,8
3,0.30000001192092896,0.0030000001192092896,29.53125,0.044485964346677065,0.03974371775984764,0.049194030463695526,8
3,0.30000001192092896,0.0030000001192092896,29.6875,0.04549597416605268,0.03986360505223274,0.04976320266723633,7
3,0.30000001192092896,0.0030000001192092896,29.84375,0.04518155939877033,0.04004666581749916,0.05026021599769592,6
3,0.30000001192092896,0.0030000001192092896,30.0,0.04555582751830419,0.04018659517168999,0.05083606019616127,6
4,0.4000000059604645,0.003999999910593033,0.0,-0.06394965946674347,-0.07065194845199585,-0.05711820349097252,6
4,0.4000000059604645,0.003999999910593033,0.15625,-0.06344523467123508,-0.06988820433616638,-0.05693604797124863,6
4,0.4000000059604645,0.003999999910593033,0.3125,-0.06300775613635778,-0.06922004371881485,-0.05672182887792587,8
4,0.4000000059604645,0.003999999910593033,0.46875,-0.06250205263495445,-0.06846913695335388,-0.05649859458208084,8
4,0.4000000059604645,0.003999999910593033,0.625,-0.061991709750145674,-0.06767026335000992,-0.05627884343266487,8
4,0.4000000059604645,0.003999999910593033,0.78125,-0.06152992229908705,-0.06694072484970093,-0.05609124153852463,8
4,0.4000000059604645,0.003999999910593033,0.9375,-0.061118725687265396,-0.06625421345233917,-0.0559677854180336,8
4,0.4000000059604645,0.003999999910593033,1.09375,-0.0607636091299355,-0.0656096488237381,-0.055877044796943665,8
4,0.4000000059604645,0.003999999910593033,1.25,-0.06047014817595482,-0.06501662731170654,-0.05587765574455261,10
4,0.4000000059604645,0.003999999910593033,1.40625,-0.06018332981814941,-0.06443914026021957,-0.05583667755126953,12
4,0.4000000059604645,0.003999999910593033,1.5625,-0.05985066884507736,-0.06385421007871628,-0.0557996891438961,12
4,0.4000000059604645,0.003999999910593033,1.71875,-0.0595573362495218,-0.06330088526010513,-0.05573703348636627,14
4,0.4000000059604645,0.003999999910593033,1.875,-0.059274929472141795,-0.0628315806388855,-0.05549769476056099,18
4,0.4000000059604645,0.003999999910593033,2.03125,-0.05885768724748722,-0.06230047717690468,-0.05520852282643318,26
4,0.4000000059604645,0.003999999910593033,2.1875,-0.05852853032675656,-0.0619870163500309,-0.054854605346918106,44
4,0.4000000059604645,0.003999999910593033,2.34375,-0.058106064796447754,-0.06114901602268219,-0.054573073983192444,65
4,0.4000000059604645,0.003999999910593033,2.5,-0.057590484963013576,-0.060547418892383575,-0.05422380566596985,65
4,0.4000000059604645,0.003999999910593033,2.65625,-0.05707636532875208,-0.06007268652319908,-0.05379939451813698,65
4,0.4000000059604645,0.003999999910593033,2.8125,-0.0562780291180719,-0.05930297076702118,-0.05330832675099373,44
4,0.4000000059604645,0.003999999910593033,2.96875,-0.055645444931892246,-0.058763425797224045,-0.0522843599319458,26
4,0.4000000059604645,0.003999999910593033,3.125,-0.055097095461355314,-0.05829136073589325,-0.05176720395684242,18
4,0.4000000059604645,0.003999999910593033,3.28125,-0.05450991700802531,-0.05782969295978546,-0.05110574886202812,14
4,0.4000000059604645,0.003999999910593033,3.4375,-0.053978764452040195,-0.05747808516025543,-0.050548940896987915,12
4,0.4000000059604645,0.003999999910593033,3.59375,-0.05343370387951533,-0.0571397989988327,-0.04982377216219902,12
4,0.4000000059604645,0.003999999910593033,3.75,-0.05285454764962196,-0.056680578738451004,-0.049022410064935684,10
4,0.4000000059604645,0.003999999910593033,3.90625,-0.05226851673796773,-0.056265149265527725,-0.04828094691038132,8
4,0.4000000059604645,0.003999999910593033,4.0625,-0.051538319792598486,-0.055682916194200516,-0.04741908982396126,8
4,0.4000000059604645,0.003999999910593033,4.21875,-0.05066876299679279,-0.054957304149866104,-0.04634243622422218,8
4,0.4000000059604645,0.003999999910593033,4.375,-0.0496564363129437,-0.05418919026851654,-0.045076511800289154,8
4,0.4000000059604645,0.003999999910593033,4.53125,-0.04848856246098876,-0.05326797440648079,-0.043592099100351334,8
4,0.4000000059604645,0.003999999910593033,4.6875,-0.04646886619074004,-0.052118729799985886,-0.042031656950712204,7
4,0.4000000059604645,0.003999999910593033,4.84375,-0.04562951996922493,-0.0506545752286911,-0.040579549968242645,6
4,0.4000000059604645,0.003999999910593033,5.0,-0.043925716852148376,-0.049005310982465744,-0.03881799429655075,6
4,0.4000000059604645,0.003999999910593033,5.15625,-0.042238870014746986,-0.0473484992980957,-0.0371255986392498,6
4,0.4000000059604645,0.003999999910593033,5.3125,-0.040772729087620974,-0.04594802483916283,-0.03564906492829323,8
4,0.4000000059604645,0.003999999910593033,5.46875,-0.039472464472055435,-0.04450499266386032,-0.034476105123758316,8
4,0.4000000059604645,0.003999999910593033,5.625,-0.03834690013900399,-0.043145984411239624,-0.03354473039507866,8
4,0.4000000059604645,0.003999999910593033,5.78125,-0.0374160916544497,-0.041987139731645584,-0.032824721187353134,8
4,0.4000000059604645,0.003999999910593033,5.9375,-0.03665170166641474,-0.04104683920741081,-0.032230064272880554,8
4,0.4000000059604645,0.003999999910593033,6.09375,-0.03605537721887231,-0.040263667702674866,-0.03182872384786606,8
4,0.4000000059604645,0.003999999910593033,6.25,-0.035629547014832494,-0.03958369791507721,-0.03165692463517189,10
4,0.4000000059604645,0.003999999910593033,6.40625,-0.03522969533999761,-0.038878586143255234,-0.03146389126777649,12
4,0.4000000059604645,0.003999999910593033,6.5625,-0.034885075564185776,-0.03833843767642975,-0.031386543065309525,12
4,0.4000000059604645,0.003999999910593033,6.71875,-0.034568359543170245,-0.037767596542835236,-0.031297847628593445,14
4,0.4000000059604645,0.003999999910593033,6.875,-0.03422693949606684,-0.037196461111307144,-0.031017210334539413,18
4,0.4000000059604645,0.003999999910593033,7.03125,-0.03385099632522234,-0.03679864853620529,-0.03069349192082882,26
4,0.4000000059604645,0.003999999910593033,7.1875,-0.03351993925337281,-0.03684356436133385,-0.03029184229671955,42
4,0.4000000059604645,0.003999999910593033,7.34375,-0.033138429631407444,-0.036212947219610214,-0.02986118383705616,65
4,0.4000000059604645,0.003999999910593033,7.5,-0.032620641245291786,-0.03567473962903023,-0.02938675507903099,65
4,0.4000000059604645,0.003999999910593033,7.65625,-0.03210367076098919,-0.03523734584450722,-0.028774643316864967,65
4,0.4000000059604645,0.003999999910593033,7.8125,-0.03173422436653213,-0.034825973212718964,-0.028138188645243645,44
4,0.4000000059604645,0.003999999910593033,7.96875,-0.031364187669868655,-0.034440264105796814,-0.02837163582444191,26
4,0.4000000059604645,0.003999999910593033,8.125,-0.030980103338758152,-0.034109268337488174,-0.027973150834441185,18
4,0.4000000059604645,0.003999999910593033,8.28125,-0.030633504768567427,-0.03380420058965683,-0.027474047616124153,14
4,0.4000000059604645,0.003999999910593033,8.4375,-0.03031553141772747,-0.033670682460069656,-0.02704271487891674,12
4,0.4000000059604645,0.003999999910593033,8.59375,-0.02997112988183896,-0.03354942053556442,-0.026501087471842766,12
4,0.4000000059604645,0.003999999910593033,8.75,-0.02958250232040882,-0.03330396115779877,-0.025859231129288673,10
4,0.4000000059604645,0.003999999910593033,8.90625,-0.029184206388890743,-0.033092599362134933,-0.0252970103174448,8
4,0.4000000059604645,0.003999999910593033,9.0625,-0.02863175910897553,-0.03269484266638756,-0.024602215737104416,8
4,0.4000000059604645,0.003999999910593033,9.21875,-0.027934416197240353,-0.03213901445269585,-0.023709887638688087,8
4,0.4000000059604645,0.003999999910593033,9.375,-0.027090457268059254,-0.0315205343067646,-0.022637970745563507,8
4,0.4000000059604645,0.003999999910593033,9.53125,-0.026090136729180813,-0.03073471412062645,-0.021362002938985825,8
4,0.4000000059604645,0.003999999910593033,9.6875,-0.024258196353912354,-0.029703306034207344,-0.020003965124487877,7
4,0.4000000059604645,0.003999999910593033,9.84375,-0.02354724332690239,-0.02833734080195427,-0.018750153481960297,6
4,0.4000000059604645,0.003999999910593033,10.0,-0.02199473635603984,-0.02677794359624386,-0.01720336638391018,6
4,0.4000000059604645,0.003999999910593033,10.15625,-0.02044555110236009,-0.02519921027123928,-0.015705356374382973,6
4,0.4000000059604645,0.003999999910593033,10.3125,-0.019101271755062044,-0.02389407344162464,-0.014393712393939495,8
4,0.4000000059604645,0.003999999910593033,10.46875,-0.01790102745871991,-0.022526049986481667,-0.01334843598306179,8
4,0.4000000059604645,0.003999999910593033,10.625,-0.016867467784322798,-0.021240362897515297,-0.012518983334302902,8
4,0.4000000059604645,0.003999999910593033,10.78125,-0.01601596106775105,-0.020157378166913986,-0.011877849698066711,8
4,0.4000000059604645,0.003999999910593033,10.9375,-0.01531885250005871,-0.019274776801466942,-0.011338640935719013,8
4,0.4000000059604645,0.003999999910593033,11.09375,-0.014779133023694158,-0.018568480387330055,-0.010974492877721786,8
4,0.4000000059604645,0.003999999910593033,11.25,-0.0144014204852283,-0.017961444333195686,-0.01081766001880169,10
4,0.4000000059604645,0.003999999910593033,11.40625,-0.01404057078373929,-0.017339248210191727,-0.010633598081767559,12
4,0.4000000059604645,0.003999999910593033,11.5625,-0.013727974224214753,-0.016832251101732254,-0.01056484505534172,12
4,0.4000000059604645,0.003999999910593033,11.71875,-0.013444459065794945,-0.016362059861421585,-0.010484173893928528,14
4,0.4000000059604645,0.003999999910593033,11.875,-0.01313562085852027,-0.01586533710360527,-0.010219567455351353,18
4,0.4000000059604645,0.003999999910593033,12.03125,-0.012787844770802902,-0.015508866868913174,-0.009915025904774666,26
4,0.4000000059604645,0.003999999910593033,12.1875,-0.012485357533608164,-0.015731412917375565,-0.009536076337099075,42
4,0.4000000059604645,0.003999999910593033,12.34375,-0.012164737226871343,-0.015144461765885353,-0.009126953780651093,65
4,0.4000000059604645,0.003999999910593033,12.5,-0.01165725474174206,-0.014579124748706818,-0.008682746440172195,65
4,0.4000000059604645,0.003999999910593033,12.65625,-0.0111498880558289,-0.01413357350975275,-0.00810184795409441,65
4,0.4000000059604645,0.003999999910593033,12.8125,-0.010864196429875765,-0.01372813992202282,-0.007531896233558655,44
4,0.4000000059604645,0.003999999910593033,12.96875,-0.010542588451733956,-0.013346432708203793,-0.007843155413866043,26
4,0.4000000059604645,0.003999999910593033,13.125,-0.010195615416806605,-0.013032744638621807,-0.007511040661484003,18
4,0.4000000059604645,0.003999999910593033,13.28125,-0.009889270045927592,-0.012755335308611393,-0.0070551130920648575,14
4,0.4000000059604645,0.003999999910593033,13.4375,-0.009608915851761898,-0.012658214196562767,-0.006623532623052597,12
4,0.4000000059604645,0.003999999910593033,13.59375,-0.009299638370672861,-0.012574667111039162,-0.0061320094391703606,12
4,0.4000000059604645,0.003999999910593033,13.75,-0.008945389231666923,-0.012376941740512848,-0.005530080758035183,10
4,0.4000000059604645,0.003999999910593033,13.90625,-0.0085814637131989,-0.01221232209354639,-0.004966811276972294,8
4,0.4000000059604645,0.003999999910593033,14.0625,-0.008062243345193565,-0.011856835335493088,-0.004295723978430033,8
